﻿Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
PARIS-GARE-DE-LYON;87686030;SAM;2024-02-03;2024;D;D;De 16h à 20h;16966
PARIS-GARE-DU-NORD;87271031;DIM;2024-03-03;2024;D;D;Avant 6h;291
PARIS-SAINT-LAZARE;87384008;DIM;2024-01-21;2024;L;L2;Après 20h;2962
PARIS-SAINT-LAZARE;87384008;JOB;2024-01-16;2024;J;J6;De 10h à 16h;7328
GRIGNY-CENTRE;87681379;DIM;2024-03-03;2024;D;D;De 6h à 10h;942
PARIS-SAINT-LAZARE;87384008;SAM;2021-04-12;2021;J;J5;Après 20h;1536
HOPITAL-DE-MONTFERMEIL;87704338;JOB;2021-09-21;2021;T4;T4;Après 20h;65
PARIS-SAINT-LAZARE;87384008;SAM;2024-01-20;2024;L;L3;De 16h à 20h;7824
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2024-01-20;2024;L;L3;De 10h à 16h;784
INVALIDES;87393033;DIM;2025-09-02;2025;C;C;Avant 6h;34
PIERREFITTE-STAINS;87271163;SAM;2024-02-03;2024;D;D;De 10h à 16h;3032
INVALIDES;87393033;JOB;2025-06-02;2025;C;C;De 16h à 20h;7339
PIERRELAYE;87276097;JOB;2025-06-02;2025;C;C;De 16h à 20h;202
LA-CELLE-SAINT-CLOUD;87382432;DIM;2024-01-21;2024;L;L2;De 16h à 20h;392
PLAISIR-GRIGNON;87393421;JOB;2024-01-16;2024;N;N;Après 20h;215
PLAISIR-LES-CLAYES;87393629;JOB;2024-01-16;2024;N;N;Après 20h;178
LA-CELLE-SAINT-CLOUD;87382432;SAM;2024-01-20;2024;L;L2;De 16h à 20h;488
POISSY;87386573;JOB;2025-01-04;2025;J;J5;Avant 6h;246
LA-NORVILLE-SAINT-GERMAIN-LES-ARPAJON;87545459;DIM;2025-09-02;2025;C;C;Avant 6h;8
LA-PLAINE-STADE-DE-FRANCE;87164798;JOB;2023-10-10;2023;B;B;De 6h à 10h;4899
PONT-CARDINET;87381111;DIM;2024-01-21;2024;L;L3;Après 20h;285
PONT-CARDINET;87381111;DIM;2024-01-21;2024;L;L3;De 6h à 10h;170
LA-VERRIERE;87393256;JOB;2024-04-23;2024;U;U;De 6h à 10h;2674
LA-VERRIERE;87393256;SAM;2024-04-27;2024;U;U;De 6h à 10h;422
PONT-DE-RUNGIS-AEROPORT-D'ORLY;87546192;JOB;2025-06-02;2025;C;C;De 6h à 10h;224
PONT-DU-GARIGLIANO-HOPITAL-EUROPEEN-G.-POMPIDOU;87393322;DIM;2025-09-02;2025;C;C;De 10h à 16h;645
LAVILLETERTRE;87381202;SAM;2024-01-20;2024;J;J6;De 10h à 16h;5
LE-CHENAY-GAGNY;87113522;JOB;2022-03-22;2022;E;E;De 6h à 10h;2626
PONTOISE;87276139;JOB;2024-01-16;2024;J;J6;De 10h à 16h;895
LE-PLESSIS-CHENET;87681627;DIM;2024-03-03;2024;D;D;De 10h à 16h;7
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;JOB;2022-03-22;2022;E;E;De 6h à 10h;6279
ROSA-PARKS;87654798;DIM;2022-03-20;2022;E;E;De 16h à 20h;2670
LE-STADE;87381095;SAM;2024-01-20;2024;J;J4;De 10h à 16h;1305
ROUGEMONT-CHANTELOUP;87431791;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;640
LE-VERT-DE-MAISONS;87681247;DIM;2024-03-03;2024;D;D;De 16h à 20h;703
LE-VERT-DE-MAISONS;87681247;SAM;2024-02-03;2024;D;D;De 6h à 10h;917
SAINT-CLOUD;87382358;DIM;2024-04-28;2024;U;U;Après 20h;68
LES-ARDOINES;87492108;JOB;2025-06-02;2025;C;C;Avant 6h;148
SAINT-CLOUD;87382358;SAM;2024-01-20;2024;L;L2;De 10h à 16h;2255
SAINT-CYR;87393223;JOB;2025-11-02;2025;C;C;De 6h à 10h;1129
LES-COQUETIERS;87113845;SAM;2021-11-09;2021;T4;T4;Après 20h;112
SAINT-DENIS;87271015;JOB;2024-05-03;2024;D;D;De 16h à 20h;9274
LES-GRESILLONS;87272146;DIM;2025-09-02;2025;C;C;Avant 6h;13
SAINT-DENIS;87271015;SAM;2024-01-20;2024;H;H;De 6h à 10h;2730
LES-MUREAUX;87386680;JOB;2025-01-04;2025;J;J5;De 6h à 10h;3149
SAINT-GRATIEN;87276170;JOB;2025-06-02;2025;C;C;De 16h à 20h;1050
SAINT-MICHEL-NOTRE-DAME;87547315;JOB;2025-06-02;2025;C;C;Avant 6h;667
LIMAY;87381582;DIM;2024-01-21;2024;J;J6;Après 20h;32
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;JOB;2023-10-19;2023;T13;T13;De 6h à 10h;246
LISIERE-PEREIRE;87733683;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;286
LIZY-SUR-OURCQ;87116632;DIM;2023-09-17;2023;P;P;De 16h à 20h;61
MASSY-PALAISEAU;87393579;SAM;2024-11-30;2024;T12;T12;Après 20h;441
SAINT-OUEN-L'AUMONE;87276105;SAM;2024-01-20;2024;H;H;De 16h à 20h;423
MASSY-VERRIERES;87383281;SAM;2025-08-02;2025;C;C;De 6h à 10h;59
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;DIM;2024-01-21;2024;J;J6;Avant 6h;13
MEAUX;87116103;DIM;2023-11-19;2023;P;P;De 6h à 10h;1183
SANNOIS;87276188;JOB;2024-01-16;2024;J;J4;Avant 6h;149
MELUN;87682005;JOB;2024-12-03;2024;D;D;De 6h à 10h;3282
SANTEUIL-LE-PERCHAY;87381186;JOB;2024-01-16;2024;J;J6;De 10h à 16h;10
MENNECY;87681411;SAM;2024-02-03;2024;D;D;De 10h à 16h;363
SAVIGNY-SUR-ORGE;87545236;DIM;2025-09-02;2025;C;C;De 10h à 16h;1642
MITRY-CLAYE;87271528;SAM;2024-01-20;2024;K;K;De 16h à 20h;83
LYCEE-HENRI-SELLIER;87988717;JOB;2021-09-21;2021;T4;T4;Avant 6h;31
MONTFORT-L'AMAURY-MERE;87393892;DIM;2024-01-21;2024;N;N;De 16h à 20h;256
SURESNES-MONT-VALERIEN;87382374;DIM;2024-01-21;2024;L;L2;Après 20h;193
SURESNES-MONT-VALERIEN;87382374;SAM;2024-04-27;2024;U;U;Avant 6h;0
MONTIGNY-BEAUCHAMP;87276089;SAM;2024-01-20;2024;H;H;De 10h à 16h;1041
MONTIGNY-SUR-LOING;87684100;DIM;2024-01-21;2024;R;R;Après 20h;18
MONTREUIL;87382879;JOB;2024-01-16;2024;L;L2;De 10h à 16h;879
THUN-LE-PARADIS;87381822;DIM;2024-01-21;2024;J;J6;De 16h à 20h;100
MALESHERBES;87684415;SAM;2024-02-03;2024;D;D;Après 20h;8
NANTERRE-UNIVERSITE;87386318;JOB;2024-01-16;2024;L;L3;Après 20h;1038
TOURNAN;87116210;DIM;2022-03-20;2022;E;E;Avant 6h;34
MARLY-LE-ROI;87382465;JOB;2024-01-16;2024;L;L2;De 16h à 20h;674
TRIEL-SUR-SEINE;87381806;JOB;2024-01-16;2024;J;J6;Avant 6h;38
TRIEL-SUR-SEINE;87381806;JOB;2024-01-16;2024;J;J6;De 10h à 16h;266
MASSY-PALAISEAU;87393579;DIM;2025-09-02;2025;C;C;Après 20h;63
TRIEL-SUR-SEINE;87381806;JOB;2024-01-16;2024;J;J6;De 16h à 20h;230
NOGENT-LE-PERREUX;87113746;SAM;2022-03-19;2022;E;E;De 16h à 20h;1061
NOINTEL-MOURS;87276758;JOB;2024-01-16;2024;H;H;Avant 6h;26
MASSY-PALAISEAU;87393579;SAM;2025-08-02;2025;C;V;Avant 6h;4
VAIRES-TORCY;87116293;SAM;2023-11-18;2023;P;P;Après 20h;172
PARIS-EST;87113001;JOB;2023-11-14;2023;P;P;De 10h à 16h;7209
MASSY-VERRIERES;87383281;JOB;2025-06-02;2025;C;C;De 16h à 20h;151
MAULE;87381723;JOB;2024-01-16;2024;N;N;Après 20h;16
PARIS-GARE-DU-NORD;87271031;SAM;2024-01-20;2024;H;H;De 16h à 20h;19389
MAURICE-AUDIN;87704270;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;557
PEREIRE-LEVALLOIS;87381012;DIM;2025-09-02;2025;C;C;De 16h à 20h;601
MENNECY;87681411;SAM;2024-02-03;2024;D;D;Après 20h;12
VAUBOYEN;87393538;SAM;2025-08-02;2025;C;V;De 6h à 10h;38
MEUDON;87393108;JOB;2024-01-16;2024;N;N;Avant 6h;11
PERSAN-BEAUMONT;87276469;SAM;2024-01-20;2024;H;H;De 10h à 16h;1282
PETIT-JOUY-LES-LOGES;87393504;SAM;2025-08-02;2025;C;V;Après 20h;8
ACHERES-VILLE;87381657;SAM;2022-11-19;2022;A;A;De 16h à 20h;1029
MONTARGIS;87684001;JOB;2024-01-16;2024;R;R;De 10h à 16h;406
ALLEE-DE-LA-TOUR-RENDEZ-VOUS;87113878;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;82
VERSAILLES-CHANTIERS;87393009;JOB;2025-11-02;2025;C;C;De 6h à 10h;1642
AEROPORT-CHARLES-DE-GAULLE-2-(TERMINAL-2);87001479;DIM;2019-03-24;2019;B;B;De 16h à 20h;4634
PIERRELAYE;87276097;DIM;2025-09-02;2025;C;C;Avant 6h;10
AEROPORT-CHARLES-DE-GAULLE-2-(TERMINAL-2);87001479;SAM;2019-03-23;2019;B;B;De 6h à 10h;2876
MONTIGNY-BEAUCHAMP;87276089;SAM;2024-01-20;2024;H;H;Avant 6h;69
ARBORETUM;87704320;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;126
PIERRELAYE;87276097;SAM;2024-01-20;2024;H;H;De 16h à 20h;219
ARGENTEUIL;87381848;DIM;2024-01-21;2024;J;J4;De 6h à 10h;738
PIERRELAYE;87276097;SAM;2025-08-02;2025;C;C;De 16h à 20h;133
ARGENTEUIL;87381848;JOB;2024-01-16;2024;J;J6;De 6h à 10h;7567
MORET-VENEUX-LES-SABLONS;87682278;DIM;2024-01-21;2024;R;R;De 6h à 10h;220
ALLEE-ROYALE;87710913;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;31
NANGIS;87116095;DIM;2023-11-19;2023;P;P;De 6h à 10h;99
ASNIERES-SUR-SEINE;87381137;SAM;2024-01-20;2024;J;J4;De 10h à 16h;2181
NANTEUIL-LE-HAUDOUIN;87271577;JOB;2024-01-16;2024;K;K;Après 20h;12
ASNIERES-SUR-SEINE;87381137;DIM;2024-01-21;2024;L;L2;Après 20h;306
VILLIERS-NEAUPHLE-PONTCHARTRAIN;87393884;DIM;2024-01-21;2024;N;N;De 10h à 16h;181
ARPAJON;87545467;JOB;2025-06-02;2025;C;C;De 10h à 16h;758
NANTEUIL-LE-HAUDOUIN;87271577;JOB;2024-01-16;2024;K;K;De 6h à 10h;309
AULNAY-SOUS-BOIS;87271411;SAM;2019-03-16;2019;B;B;Avant 6h;513
NANTEUIL-SAACY;87116558;JOB;2023-09-19;2023;P;P;Après 20h;9
ASNIERES-SUR-SEINE;87381137;SAM;2024-01-20;2024;L;L3;Avant 6h;25
RIS-ORANGIS;87681338;DIM;2024-03-03;2024;D;D;De 10h à 16h;552
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;JOB;2025-06-02;2025;C;C;De 16h à 20h;1193
NEUVILLE-UNIVERSITE;87334482;DIM;2022-11-20;2022;A;A;Après 20h;89
BECON-LES-BRUYERES;87382002;DIM;2024-01-21;2024;L;L3;Après 20h;266
ROUGEMONT-CHANTELOUP;87431791;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;334
BAILLY;87710780;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;85
RUNGIS-LA-FRATERNELLE;87546291;JOB;2025-06-02;2025;C;C;Après 20h;26
BOIS-COLOMBES;87381079;JOB;2024-01-16;2024;J;J4;De 10h à 16h;2015
NOISY-LE-ROI;87733659;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;91
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;SAM;2025-08-02;2025;C;C;Après 20h;6637
SAINT-CYR;87393223;JOB;2025-06-02;2025;C;C;Avant 6h;30
BOIGNEVILLE;87684407;SAM;2024-02-03;2024;D;D;Après 20h;0
SAINT-DENIS;87271015;DIM;2024-01-21;2024;H;H;De 16h à 20h;3899
BOIS-COLOMBES;87381079;DIM;2024-01-21;2024;J;J6;Après 20h;19
ORMOY-VILLERS;87271585;DIM;2024-01-21;2024;K;K;De 16h à 20h;10
BOUFFEMONT-MOISSELLES;87276485;DIM;2024-01-21;2024;H;H;Après 20h;46
SAINT-GRATIEN;87276170;JOB;2025-06-02;2025;C;C;Avant 6h;83
BOIS-BRIARD;87746024;SAM;2024-11-30;2024;T12;T12;Après 20h;6
ORRY-LA-VILLE-COYE;87276279;SAM;2024-02-03;2024;D;D;De 10h à 16h;132
BAILLY;87710780;SAM;2023-10-14;2023;T13;T13;De 6h à 10h;34
SAINT-OUEN-L'AUMONE;87276105;JOB;2024-01-16;2024;H;H;De 6h à 10h;964
BIEVRES;87393546;SAM;2025-08-02;2025;C;V;Avant 6h;3
PARIS-GARE-DU-NORD;87271031;JOB;2024-05-03;2024;D;D;De 16h à 20h;34742
BREUILLET-VILLAGE;87545491;SAM;2025-08-02;2025;C;C;De 6h à 10h;164
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;DIM;2025-09-02;2025;C;C;Après 20h;39
CERGY-LE-HAUT;87382655;JOB;2024-01-16;2024;L;L3;De 10h à 16h;214
PARIS-SAINT-LAZARE;87384008;JOB;2024-01-16;2024;L;L3;De 16h à 20h;11148
BRUYERES-SUR-OISE;87276451;SAM;2024-01-20;2024;H;H;De 10h à 16h;37
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;JOB;2024-11-06;2024;U;U;De 16h à 20h;3066
CERGY-LE-HAUT;87382655;DIM;2022-11-20;2022;A;A;Après 20h;295
SAINTE-COLOMBE-SEPTVEILLES;87116178;SAM;2023-11-18;2023;P;P;De 6h à 10h;23
CERGY-PREFECTURE;87381905;DIM;2022-11-20;2022;A;A;Après 20h;564
PONT-DE-L'ALMA;87393041;JOB;2025-11-02;2025;C;C;De 10h à 16h;1891
CAMP-DES-LOGES;87710939;SAM;2023-10-14;2023;T13;T13;Après 20h;8
SARTROUVILLE;87386417;JOB;2024-01-16;2024;L;L3;De 6h à 10h;1626
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2024-01-16;2024;L;L3;De 16h à 20h;1101
PONT-DU-GARIGLIANO-HOPITAL-EUROPEEN-G.-POMPIDOU;87393322;SAM;2025-08-02;2025;C;C;De 10h à 16h;1049
CERGY-PREFECTURE;87381905;JOB;2024-01-16;2024;L;L3;Après 20h;152
SAVIGNY-SUR-ORGE;87545236;DIM;2025-09-02;2025;C;C;Avant 6h;71
BOIS-LE-ROI;87682203;SAM;2024-01-20;2024;R;R;De 16h à 20h;445
PONTOISE;87276139;JOB;2024-01-16;2024;J;J6;Avant 6h;88
CESSON;87682161;SAM;2024-02-03;2024;D;D;De 10h à 16h;715
SEVRAN-BEAUDOTTES;87271445;JOB;2023-10-10;2023;B;B;Avant 6h;835
CHAMARANDE;87545152;JOB;2025-06-02;2025;C;C;De 16h à 20h;45
PROVINS;87116160;JOB;2023-11-14;2023;P;P;Après 20h;15
CHAMP-DE-COURSES-D'ENGHIEN;87276030;DIM;2024-01-21;2024;H;H;De 6h à 10h;269
SEVRES-VILLE-D'AVRAY;87382341;DIM;2024-04-28;2024;U;U;Après 20h;37
CHAMP-DE-COURSES-D'ENGHIEN;87276030;JOB;2024-01-16;2024;H;H;De 6h à 10h;1460
SOUPPES-CHATEAU-LANDON;87684217;JOB;2024-01-16;2024;R;R;De 16h à 20h;180
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;SAM;2025-08-02;2025;C;C;Après 20h;2908
ROSNY-SOUS-BOIS;87113704;SAM;2022-03-19;2022;E;E;Après 20h;448
BOUGIVAL;87382440;SAM;2024-01-20;2024;L;L2;De 6h à 10h;119
SAINT-CHERON;87545509;JOB;2025-04-02;2025;C;C;Avant 6h;14
CHATELET-LES-HALLES;87758607;DIM;2024-03-03;2024;D;D;De 16h à 20h;12738
TACOIGNIERES-RICHEBOURG;87393454;JOB;2024-01-16;2024;N;N;Après 20h;8
CHAVILLE-RIVE-DROITE;87382333;JOB;2024-01-16;2024;L;L2;De 16h à 20h;693
SAINT-CYR;87393223;JOB;2024-01-16;2024;N;N;De 10h à 16h;1334
CHAUMONT-EN-VEXIN;87381228;SAM;2024-01-20;2024;J;J6;De 16h à 20h;38
TAVERNY;87276634;JOB;2024-01-16;2024;H;H;Avant 6h;60
CHARS;87381194;DIM;2024-01-21;2024;J;J6;De 10h à 16h;39
SAINT-CYR;87393223;SAM;2023-10-14;2023;T13;T13;De 10h à 16h;437
BRETIGNY;87545194;JOB;2025-06-02;2025;C;C;Après 20h;850
THUN-LE-PARADIS;87381822;JOB;2024-01-16;2024;J;J6;Après 20h;25
CHAVILLE-RIVE-DROITE;87382333;SAM;2024-04-27;2024;U;U;De 6h à 10h;100
SAINT-FARGEAU;87682542;DIM;2024-03-03;2024;D;D;De 6h à 10h;4
CLICHY-LEVALLOIS;87381129;SAM;2024-01-20;2024;L;L3;Après 20h;671
TRIEL-SUR-SEINE;87381806;DIM;2024-01-21;2024;J;J6;De 16h à 20h;199
CHEZY-SUR-MARNE;87116574;SAM;2023-09-16;2023;P;P;De 16h à 20h;26
SAINT-MARTIN-D'ETAMPES;87545350;SAM;2025-08-02;2025;C;C;Après 20h;16
CLICHY-SOUS-BOIS-MAIRIE;87704288;SAM;2021-09-18;2021;T4;T4;De 6h à 10h;180
TRILPORT;87116491;SAM;2023-09-16;2023;P;P;Avant 6h;31
CLICHY-LEVALLOIS;87381129;DIM;2024-01-21;2024;L;L2;Après 20h;239
SAINT-MICHEL-SUR-ORGE;87545202;SAM;2025-08-02;2025;C;C;Après 20h;275
BREUILLET-BRUYERES-LE-CHATEL;87545483;JOB;2025-06-02;2025;C;C;Après 20h;10
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;DIM;2023-10-15;2023;T13;T13;De 16h à 20h;90
COIGNIERES;87393272;SAM;2024-01-20;2024;N;N;Avant 6h;12
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;DIM;2024-01-21;2024;L;L2;De 16h à 20h;353
CERGY-LE-HAUT;87382655;JOB;2022-11-30;2022;A;A;De 6h à 10h;4358
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;De 10h à 16h;4247
SAINT-OUEN;87271247;JOB;2025-11-02;2025;C;C;De 10h à 16h;1660
COLOMBES;87381087;SAM;2024-01-20;2024;J;J4;De 16h à 20h;1751
MEULAN-HARDRICOURT;87381830;JOB;2024-01-16;2024;J;J6;De 10h à 16h;323
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;DIM;2024-01-21;2024;J;J6;De 10h à 16h;237
CONFLANS-SAINTE-HONORINE;87381897;DIM;2024-01-21;2024;J;J6;De 10h à 16h;1331
MEULAN-HARDRICOURT;87381830;JOB;2024-01-16;2024;J;J6;De 6h à 10h;533
SAINTE-COLOMBE-SEPTVEILLES;87116178;JOB;2023-11-14;2023;P;P;De 16h à 20h;26
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;Avant 6h;3
COUILLY-SAINT-GERMAIN-QUINCY;87116731;SAM;2023-09-16;2023;P;P;Après 20h;18
US;87381178;SAM;2024-01-20;2024;J;J6;De 16h à 20h;20
CERNAY;87276063;JOB;2025-06-02;2025;C;C;Après 20h;69
MONTARGIS;87684001;JOB;2024-01-16;2024;R;R;De 6h à 10h;413
SAINTE-GENEVIEVE-DES-BOIS;87545210;SAM;2025-08-02;2025;C;C;Avant 6h;49
CREIL;87276006;DIM;2024-01-21;2024;H;H;De 6h à 10h;30
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;JOB;2022-03-22;2022;E;E;De 6h à 10h;6886
VAL-DE-FONTENAY;87113712;DIM;2022-03-20;2022;E;E;De 6h à 10h;873
CORMEILLES-EN-PARISIS;87381863;SAM;2024-01-20;2024;J;J6;De 6h à 10h;720
MONTIGNY-BEAUCHAMP;87276089;DIM;2025-09-02;2025;C;C;De 10h à 16h;702
VAL-DE-FONTENAY;87113712;SAM;2022-03-19;2022;E;E;De 6h à 10h;1620
COURBEVOIE;87382200;DIM;2024-01-21;2024;L;L2;Avant 6h;15
DAMMARTIN-JUILLY-SAINT-MARD;87271536;SAM;2024-01-20;2024;K;K;De 16h à 20h;61
SEVRES-VILLE-D'AVRAY;87382341;JOB;2024-01-16;2024;L;L2;De 10h à 16h;1013
CHAMPBENOIST-POIGNY;87115873;DIM;2023-11-19;2023;P;P;Après 20h;7
VOSVES;87682500;DIM;2024-03-03;2024;D;D;De 6h à 10h;7
VAUCELLES;87276626;SAM;2024-01-20;2024;H;H;Après 20h;78
EPINAY-SUR-ORGE;87545228;DIM;2024-01-12;2024;T12;T12;De 10h à 16h;416
VAUCRESSON;87382267;JOB;2024-01-16;2024;L;L2;Après 20h;123
CHAMPLAN;87725457;DIM;2024-01-12;2024;T12;T12;De 10h à 16h;34
MORMANT;87116087;JOB;2023-11-14;2023;P;P;De 6h à 10h;485
TACOIGNIERES-RICHEBOURG;87393454;DIM;2024-01-21;2024;N;N;De 6h à 10h;15
EPINAY-SUR-ORGE;87545228;JOB;2024-11-26;2024;T12;T12;De 6h à 10h;877
EGLY;87545475;SAM;2025-08-02;2025;C;C;Avant 6h;18
VERNOUILLET-VERNEUIL;87386656;DIM;2021-05-12;2021;J;J5;Après 20h;62
DEUIL-MONTMAGNY;87276345;SAM;2024-01-20;2024;H;H;De 6h à 10h;807
MOUROUX;87116285;SAM;2023-11-18;2023;P;P;De 6h à 10h;19
VERSAILLES-CHANTIERS;87393009;DIM;2024-01-21;2024;N;N;De 10h à 16h;2360
EPINAY-SUR-SEINE;87271148;DIM;2021-11-21;2021;T11;T11;Avant 6h;22
NANGIS;87116095;JOB;2023-11-14;2023;P;P;Après 20h;35
VERSAILLES-CHANTIERS;87393009;DIM;2025-09-02;2025;C;C;Après 20h;96
EPONE-MEZIERES;87386763;DIM;2021-05-12;2021;J;J5;Après 20h;36
VAL-D'ARGENTEUIL;87381798;JOB;2024-01-16;2024;J;J6;Avant 6h;405
CHARTRETTES;87682419;JOB;2024-01-16;2024;R;R;Après 20h;4
VALMONDOIS;87276535;DIM;2024-01-21;2024;H;H;De 16h à 20h;255
EPINAY-VILLETANEUSE;87271122;SAM;2024-01-20;2024;H;H;Après 20h;1327
VERSAILLES-CHANTIERS;87393009;SAM;2024-01-20;2024;N;N;De 6h à 10h;1073
CHATEAU-THIERRY;87116582;SAM;2023-09-16;2023;P;P;De 10h à 16h;434
VANVES-MALAKOFF;87391532;JOB;2024-01-16;2024;N;N;De 6h à 10h;868
EPLUCHES;87276147;JOB;2024-01-16;2024;H;H;De 10h à 16h;51
VERT-GALANT;87271437;SAM;2019-03-16;2019;B;B;Après 20h;729
CHAVILLE-RIVE-DROITE;87382333;DIM;2024-01-21;2024;L;L2;Avant 6h;13
VIARMES;87276568;DIM;2024-01-21;2024;H;H;Après 20h;15
ERAGNY-NEUVILLE;87381418;SAM;2024-01-20;2024;J;J6;Avant 6h;27
VAUCELLES;87276626;SAM;2024-01-20;2024;H;H;Avant 6h;7
CHAVILLE-RIVE-GAUCHE;87393207;JOB;2024-01-16;2024;N;N;Avant 6h;26
VIARMES;87276568;JOB;2024-01-16;2024;H;H;De 10h à 16h;65
ERMONT-EAUBONNE;87276055;SAM;2024-01-20;2024;H;H;Après 20h;1303
VAUX-SUR-SEINE;87381814;DIM;2024-01-21;2024;J;J6;Après 20h;15
CHAVILLE-VELIZY;87393173;JOB;2025-11-02;2025;C;C;De 6h à 10h;1659
VILLAINES;87272021;JOB;2024-01-16;2024;H;H;Avant 6h;2
ERMONT-EAUBONNE;87276055;SAM;2025-08-02;2025;C;C;De 16h à 20h;1239
VAUX-SUR-SEINE;87381814;JOB;2024-01-16;2024;J;J6;De 10h à 16h;154
ETRECHY;87545145;DIM;2025-09-02;2025;C;C;Avant 6h;3
ESBLY;87116327;JOB;2023-11-14;2023;P;P;De 10h à 16h;613
EVRY-COURCOURONNES;87681387;SAM;2024-11-30;2024;T12;T12;Avant 6h;14
CHEMIN-D'ANTONY;87546317;JOB;2025-06-02;2025;C;C;De 6h à 10h;431
FAREMOUTIERS-POMMEUSE;87116277;JOB;2023-11-14;2023;P;P;Avant 6h;24
CLICHY-LEVALLOIS;87381129;DIM;2024-01-21;2024;L;L2;Avant 6h;14
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;DIM;2024-01-21;2024;H;H;Après 20h;162
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;371
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;392
COIGNIERES;87393272;DIM;2024-01-21;2024;N;N;De 10h à 16h;151
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;Avant 6h;42
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;Avant 6h;44
FREPILLON;87276659;DIM;2024-01-21;2024;H;H;Avant 6h;3
FONTAINE-LE-PORT;87682427;DIM;2024-01-21;2024;R;R;Après 20h;1
CONFLANS-SAINTE-HONORINE;87381897;JOB;2024-01-16;2024;J;J6;De 10h à 16h;1633
GARCHES-MARNES-LA-COQUETTE;87382259;JOB;2024-01-16;2024;L;L2;De 6h à 10h;1510
GARCHES-MARNES-LA-COQUETTE;87382259;SAM;2024-01-20;2024;L;L2;Avant 6h;15
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;JOB;2024-01-16;2024;H;H;De 16h à 20h;820
CORMEILLES-EN-PARISIS;87381863;JOB;2024-01-16;2024;J;J6;De 10h à 16h;1374
COTEAUX-DE-L'ORGE;87745794;DIM;2024-01-12;2024;T12;T12;Après 20h;17
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;SAM;2024-01-20;2024;H;H;De 6h à 10h;554
GOUSSAINVILLE;87276246;DIM;2024-03-03;2024;D;D;Avant 6h;80
COTEAUX-DE-L'ORGE;87745794;JOB;2024-11-26;2024;T12;T12;De 16h à 20h;167
GAGNY;87113514;DIM;2022-03-20;2022;E;E;De 6h à 10h;628
GOUSSAINVILLE;87276246;JOB;2024-05-03;2024;D;D;De 6h à 10h;4265
GRAVIGNY-BALIZY;87393645;DIM;2024-01-12;2024;T12;T12;De 10h à 16h;123
HOUDAN;87393462;JOB;2024-01-16;2024;N;N;Avant 6h;53
COURBEVOIE;87382200;SAM;2024-01-20;2024;L;L2;De 10h à 16h;1954
HOUILLES-CARRIERES-SUR-SEINE;87386409;SAM;2022-11-19;2022;A;A;De 6h à 10h;2077
DAMMARTIN-JUILLY-SAINT-MARD;87271536;DIM;2024-01-21;2024;K;K;De 6h à 10h;21
INVALIDES;87393033;DIM;2025-09-02;2025;C;C;De 16h à 20h;3199
ISSOU-PORCHEVILLE;87381574;SAM;2024-01-20;2024;J;J6;De 10h à 16h;142
ISSY;87393074;JOB;2025-06-02;2025;C;C;Avant 6h;50
DREUX;87393488;SAM;2024-01-20;2024;N;N;De 16h à 20h;262
JUVISY;87545244;SAM;2024-02-03;2024;D;D;De 10h à 16h;5969
GRAVIGNY-BALIZY;87393645;SAM;2024-11-30;2024;T12;T12;De 16h à 20h;85
